"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38"
"505.2/1779",0.00136454349235178,-0.0711647134960538,-0.0776743915927442,-0.0169479771525317,-0.0558330818801897,0.118371185272039,0.0533390869430999,0.0687234049912193,-0.00224923589865101,0.0148059382676905,0.0726323716235958,0.0045078846348962,-0.0260462551709042,-0.026832067952748,0.0169101828324047,0.0258557079049024,0.0487062866753933,0.0841929019285582,0.0182340889233579,0.0857464959101869,0.0449649068512774,-0.0695657868340896,0.0218352191800876,0.0522784405851847,-0.0468653511058243,0.12506125822779,-0.0279352806242533,0.0926610743889871,0.0428367058303773,0.0269313780153968,0.155809821515142,-0.0375871215474647,0.0380153594062449,0.0648361727216827,-0.00898564896727642,0.0253514735605215,-0.0652587543522412,0.0417694481097697
"506.9/320",-0.0367436785081547,0.0351473245028487,-0.0033979294159937,0.000986602797011069,-0.00730966436652714,-0.0216207214459388,-0.0235583639454402,0.0650950948818604,0.039226885466387,-0.0544496165760837,0.0359269304448808,-0.00510064162064453,0.000606510028595569,0.024164230127268,0.0233733643284645,0.0252954114538478,-0.0249828275093774,0.0236166344402698,0.0219794528860408,0.0357219480414612,0.0585004178041573,-0.00572511295758731,-0.081334724822906,0.00578959618839302,-0.02152403521153,0.00817392425232345,-0.00226924460809741,-0.00786596299550077,0.0373318678169509,0.00761683636580056,0.0385463787518707,0.0869381314096396,-0.0343957799332519,0.0336623715453485,0.0545261473070344,-0.0134009614644199,-0.0918550037497847,-0.10033354507556
"507.1/321",-0.0484121334870736,0.0300263980465526,0.0206838961522636,0.00629763472372325,-0.00608768149388466,-0.0282296433513758,0.00422277016339625,0.0777520138866862,0.00379964455252867,-0.0325244282364859,0.0152760558614049,-0.0360867888084076,0.00103769688889189,-0.0260960679303059,0.0129619010991878,0.00344818250660798,0.0131859342866104,-0.0201043706707154,0.0160316883517399,0.0096725263598646,0.0545285558312583,0.0284059930835005,-0.00567377155269923,0.0215514988403657,-0.0651914105712271,0.00898622274362257,-0.00905117506709039,-0.0258734954662743,-0.0344098270948806,0.0369401838792475,-0.00499965671415513,0.0591991374712582,0.0120960126857153,-0.00688439091440517,0.0438756927126535,-0.0906366474024032,-0.0980121911258636,0.128609811599158
"509.2/1723",-0.0563894175757917,0.0458888586766824,-0.0300118752217882,0.0684147607680707,-0.106852052001369,0.0276316099996815,0.0589931873587204,-0.0160972548424611,0.0125213210189512,0.0127865238092923,-0.033372747576924,-0.0192883931668012,0.0028699527267466,0.0474984642915982,-0.0334075871359479,0.000533557383348163,0.00901280335143172,0.0167738568757513,0.00829608793361122,-0.00429928571549053,0.00193672479067546,0.0764875417646164,-0.00524869449284414,-0.0346101438373854,-0.0385012702702595,-0.0600947315013797,-0.0552592672335112,0.0261417589343434,-0.037447673437651,-0.0736905413741502,0.0305220691996429,0.0497325765716244,0.0495585642558786,0.014504192335144,0.00558909717303382,-0.0328060207254389,0.0503402318148735,0.0974135152624829
"510.2/299",-0.00390761122035982,-0.0836483295180534,-0.0275463035302771,-0.0582144102442486,-0.0508411264933514,0.0246223343877824,-0.0730813481602216,-0.0144346973421473,0.0179230438793835,-0.0480089156887267,0.00312787211135818,-0.0359913731084206,-0.0594320121713351,0.0303587178102725,-0.0104175668764188,0.00423514812023734,0.0405852122733917,0.0166406312285532,-0.00169438806641178,0.00739147500074572,0.0560162731681208,0.0180303218767925,0.0464740822664388,0.0769994233209479,0.0135683762214324,0.0362489919418565,-0.0737442251158864,0.0314357575064108,0.0519044152511029,0.0184357163332493,-0.00497411954749358,-0.0658112793579112,-0.0334245729510669,-0.0345322962725313,0.00442381789247229,0.122472271088203,0.00399354513575922,0.0539235002507723
"511.9/1172",-0.0465978596588242,0.0590006330581498,0.00679998914714909,0.00421005089745014,-0.0519649048436283,-0.0932391293954715,0.0329846734944158,0.0186849963652713,-0.106551789356881,0.0163482447127775,0.0265800786726104,-0.0585820135379045,-0.0134712046903627,0.03585014840562,-0.0101539689541042,-0.00358913268142644,-0.0296328093385512,0.035805166344763,-0.0543124395935025,0.0655359193689689,-0.0270716967608422,-0.00725540418879848,0.0150746540283783,0.0711923864791413,0.0193421971644202,-0.00769514750269659,0.0732179895736611,-0.00590105991775999,-0.0909908796622534,-0.0313734656499262,0.00530643621667981,-0.0193180928800738,-0.0161399753088831,0.0029393070414276,0.0248052674888145,0.0913793060442904,0.0158352437768651,0.0992381910485635
"512/1175",-0.0449801907684301,0.0589929037539538,0.00944989399467938,0.000965905582434362,-0.06935757624938,-0.0927813285296891,0.0261750400202275,0.0537040304447284,-0.115119384287615,0.0246259590407011,0.026287453002181,-0.0604835014147391,-0.0487941183279514,0.0562425802212639,-0.000838204397711097,-0.0185334181921726,-0.0317987845718721,0.00653894896255005,-0.064569833918518,0.0418663409725476,-0.0463326533723188,0.0119197298161914,0.0194866801641596,0.0417621675972445,0.0402111613101604,0.0023801750653588,0.0498857052661438,-0.0243254811991355,-0.0721152964265379,-0.0222802739286848,-0.000870468327648585,-0.0106094278368497,-0.0282701431876058,0.00745548381786337,0.0663442721878531,0.0264417505945846,0.0135230228097728,0.0950994109322552
"513.7/1173",-0.035157325874528,0.0336490979613981,0.0522723220869357,-0.0155408319800799,-0.00396471085117075,-0.0351611781143056,-0.0577343510255797,0.0527698978775876,0.0315366963309859,-0.0731686160986225,-0.00664208349811732,-0.0179898227761596,-0.0401542698462402,-0.0100320634667901,0.0095110949465058,0.0167995375659275,-0.0356003822282156,-0.0133106943954037,-0.116179999814732,0.0555763557416784,0.114075755636421,-0.00799828184340484,-0.0560773780050262,0.0309927957172844,-0.0471280988444917,0.0493151633774344,0.039058322039517,0.0365476395113207,0.0373983274180808,-0.0113123303879813,-0.0512704981145418,0.0116507404590739,-0.0918579130076195,0.0106839547897514,-0.0404078630010162,-0.0866841330600121,-0.0384151343136853,0.0900286872175001
"514.9/1657",-0.00290099710170063,-0.0493354269084516,-0.179384171835457,0.0882342245089514,-0.04604855609167,0.0631527231110859,0.0500999171375685,0.000526094145446925,-0.00624273718228724,0.032823134686158,-0.0364304283905031,-0.253616330183323,0.0248367598842289,0.0435958720948338,-0.0674531702715558,-0.0496865334219233,-0.00403815529838327,0.0264858190499742,0.0051047209119009,-0.0360801034361899,0.082019822353566,0.0105449117449676,-0.188126002067313,-0.0246265075675153,0.0237465234914842,0.0357691990063594,-0.00102250072049569,-0.0634928059252863,0.118633168275123,0.194931314192392,-0.0392608976549918,-0.0185610380395581,0.140377284046605,0.120487698247356,0.0786618936490109,0.0142598298339537,-0.00348031881107176,-0.0078280668397642
"515/1783",0.010588161663031,-0.0535621948693358,-0.144558612138622,0.0328048436735797,0.0655187782091532,0.155952570960339,0.0779671304905445,0.0653409867031162,-0.071588105034784,-0.0595858892308681,-0.00940341087678751,-0.0381736923827891,0.0742004354118739,0.138226545688785,-0.020664014562459,-0.0087508625333405,-0.0786129770785741,0.0432852949346499,0.188825212983118,0.13540096235326,0.143245436230366,0.0925104609629218,0.00830533142982341,-0.0996630834630564,-0.111351668467696,-0.0860523462207174,0.119154861103765,0.109830333034918,0.0184663482489402,0.0185519205400993,-0.0549415973571248,0.141584950055454,-0.105177893802437,0.0346117941375495,-0.0725835021681664,-0.0360931859065362,-0.00516470826124615,0.0300507707714132
"516.7/241",-0.0179660405119811,-0.00507856800989279,0.0193108795339588,0.0255100746175974,0.019940340695275,-0.0159084546939134,0.0227401043927222,0.0491106023749798,0.11359262173894,-0.180637055252311,0.124664286609639,0.0718740403112073,0.120167486510778,-0.0873095801384054,-0.00604519444983706,0.147015186162055,-0.045949531203606,0.122721285418968,0.0294889559581712,-0.0571700413765794,-0.0394584014578431,-0.0817472367424952,0.0503526563727359,0.103715021506729,-0.0759665620149728,0.0810918893744794,0.0248898491173484,-0.0178886878335195,-0.0345437230937743,0.10398551800352,-0.10228040665231,0.00551138017014703,0.0925011360437254,0.0478566259952217,0.103387310880767,-0.0470596321079569,-0.020226867592224,-0.020575591014049
"518.7/241",-0.0620400210763972,0.0179480244145171,0.00656899557131718,-1.04769997498621e-05,0.00315358299284011,0.0436549529078438,0.00849142216296549,0.00448508350359584,-0.0349480581797745,-0.0455108066304439,0.00178123681416536,0.0120107078637307,0.00729834886326948,-0.0404258350934654,0.0326609217499104,0.077857669206421,-0.0181939514895495,-0.0399789162830721,0.0482639037063906,-0.0587844683552649,-0.0418571245968804,-0.0756799282474645,0.00638246938460965,0.134044293796675,-0.117571062072751,0.0479356198720569,0.058846647738187,-0.0266768217235465,-0.00994267577779225,0.050751433733376,0.0994708111236338,-0.0774151222418151,0.0100298103444832,-0.0079149174782973,-0.0706823211509352,0.0394237563303369,0.0262359491931392,-0.0462753768015126
"528.9/1075",-0.0610030445316138,-0.0255170453518558,0.00031855389571541,0.0679120097869365,0.050656998609628,0.0349730533625963,0.0140460147503465,0.147309746005692,-0.070770955285136,0.0157035528003552,-0.00812596934990581,-0.0199803744026445,-0.0500334997165051,0.0898098574039315,0.0521743095075231,-0.0400587807335504,-0.0421080532459469,0.00995667568601111,0.0115387883867677,0.0364874957562609,0.0111121720460826,0.113711087415542,0.000901494001621799,0.0087725422177256,0.0842241071944719,-0.00373356663846767,-0.0362804640219421,0.0598474829415488,-0.0360919374000622,0.00771228545854871,-0.0835949256841252,0.0335995660033363,-0.0249074488268975,0.101962477908916,0.0784977664179441,0.0159434680707943,0.0363907829261654,-0.0828877695486497
"529.8/992",-0.117752401480288,0.023453231371527,0.0475979942784216,-0.0422354346282476,-0.0129351458918033,-0.00560776927621098,0.00321097565254396,0.00760673432345443,-0.00457154458824914,-0.0496451637193261,0.0674228180231549,-0.0269075218769009,-0.0294836983270251,0.0127613499470294,0.0211362988511817,0.0410626259997731,0.0584450259972574,-0.00985975998717016,0.0391253704770583,-0.106375045750118,-0.0377059225020655,0.0281987314213733,0.0254523682482941,-0.0335631174404156,0.0901001637277855,-0.103547057586415,-0.0140416214871668,0.0182478749710456,0.117080156500218,0.0225869826459394,-0.0265809070211567,-0.0401881767407927,0.117144926090466,-0.0316566470016033,0.0249392116530612,0.138667043366075,-0.126733043961527,-0.0508726124016768
"532.6/267",-0.0584870378806526,0.0293765344262612,0.00932745202142842,-0.0083056440784769,-0.0412271813070565,-0.0170784062738888,-0.0386444133478293,-0.0216599070888172,0.0055032199205991,-0.114803925216525,-0.0423331344804913,0.038723362248331,-0.0407442589696114,0.0438381561852279,-0.0146522405943572,-0.0148608918730479,0.00559664760480421,0.0276957460549584,0.0290377227259822,-0.0346782323759519,-0.0625401365918881,0.0197966218439687,-0.0207235158211017,0.0149588238119029,0.0187752672795251,0.0490102981075118,-0.0763292416922644,0.0235101547333835,0.00815257530408969,-0.0752786587763622,-0.0607095232898251,-0.00298622151449893,-0.0579419569750937,-0.0464347061684277,-0.0162965612321588,-0.053493050425376,0.0166454063600998,-0.0732347851003291
"533.9/1175",-0.0548279954320165,0.0465654437411864,0.0524116184233675,-0.0165308059775676,-0.0216050637098283,-0.0469537073267258,0.0162342287805157,0.028753666582184,-0.0373558574593266,-0.0192170273157045,0.0419336095585931,-0.0547845363410895,-0.016586758637397,0.0161833045896937,0.0413005189014645,0.00821657565991456,-0.0194174386143974,0.0308473874943642,-0.0339761870432458,0.0179525006368766,-0.00475365298379219,0.0201849285913813,-0.0354285910653572,0.0396937048022188,0.0101652778642342,-0.0114584574816743,0.0337642485883515,-0.0244831572336379,-0.038043684763272,-0.0098199292404844,-0.0116782806982911,-0.0149122658517575,-0.044260495571294,-0.00382591226550776,-0.0208764212447173,0.0489365766009327,-0.0229857181947831,-0.0125290131221811
"534.8/1224",-0.0665601479485559,0.0666538301537819,-0.0229356864132015,-0.0354875114301827,-0.038598693835612,0.11687900680677,-0.00427423281621453,-0.00481958684233119,0.10046915196965,0.00183922234474263,0.0316017866520109,0.00054322778427077,-0.00794268645993327,-0.0566583757564656,-0.0207878637360941,0.0494310480003254,-0.0326951294329919,0.0478161288837916,0.0174852964757049,0.019425964137939,-0.0315758199634246,0.0180288752185876,0.0273453467808875,0.0586483960038023,-0.0181778426588287,0.0658916987714704,-0.0970156149894956,0.0712726546206198,0.012590973754517,-0.0263518936564956,0.00851766192246541,0.0211755456154012,-0.00904156465929828,0.0227166941948908,-0.00751041970879836,-0.034278474497693,-0.0679109260295316,-0.0334666429514984
"535.8/826",-0.0421275626040781,0.0176558767701337,0.0549181571680336,0.0294495081220656,0.0545553004420489,0.00103967797025882,0.0526568747484975,0.0993188313335743,-0.0561862496378381,0.0617672049065935,0.00804636054154583,-0.0182737586438791,-0.106345407122367,-0.12759061105939,-0.00814249776357339,-0.023058667177052,-0.0264312538702903,-0.0787391731673829,0.0190416730945239,-0.0501905384395547,-0.0200659824889221,0.0386597682713955,-0.0809690328025178,0.0416892787041526,0.109468222498865,-0.0658778604957115,0.0159136337696345,-0.00592953204744005,-0.000234722341695957,-0.0793053395699671,-0.0089023078796953,-0.0303417248292539,0.0987240883554628,0.0882736710681003,-0.0115460704408192,-0.0716141590469223,-0.00732596840491177,-0.0288420240862116
"539.9/976",-0.0314974172944832,-0.129380851901553,0.0540717664141294,0.0376290632230113,-0.00683960360182857,0.0374231102926083,0.0368084975261605,-0.00338255271983925,0.0837414662961819,0.00346656268087406,0.0943830988018202,0.0410296466320433,0.00675264204066727,0.00979384313668484,-0.0373572745537331,-0.0316957795137688,-0.0803016374580295,0.0816257665300509,-0.0104506255731023,-0.0119195388716151,-0.0152965594143645,-0.0021435146100169,0.0746073443762947,-0.003371551605382,-0.0205914902870687,0.0658967360335704,0.0771344865899975,-0.0366233665176357,-0.0784515932466457,0.108308746154518,0.131315658070234,-0.0356897862487602,0.0305650569799076,-0.0296203709650026,-0.0127261630800046,-0.00864199287916137,0.0296179519835345,-0.0087249358092927
"541/716",-0.0659035860338036,-0.111832660736491,0.0211235564712899,-0.00181721618769837,0.0152669944304785,-0.103737508905593,0.0326332003434199,0.0319889389985985,0.0413117370979013,0.0813392682240571,-0.0202186235454727,0.01956554101062,-0.113297267736879,0.0790370521789679,0.0091886465755786,0.00698757438868606,0.0482862304931429,0.0294141214613856,-0.0215210391920805,-0.0562693705668477,-0.103204617564146,-0.0253189584125143,0.0698806171712914,-0.0327360782861008,0.080613376095902,0.00840790646333324,-0.0011262103420095,0.0839136739273437,0.0506892409768814,-0.0175420377800142,0.034180757808065,-0.0582826829097049,-0.0588957955138751,-0.0712319111334277,0.0655362482026377,0.0369708432147251,0.159584940340717,-0.024187407340503
"547.9/917",-0.0468633937167777,0.0127685118501252,0.0597134933253552,0.0856839417129377,-0.0443798316797056,-0.0336228319753793,0.038248653419571,0.0655072555496125,-0.119037110639557,0.0295308826962303,-0.0612347129068883,-0.00976248999638057,0.0384445022825427,0.0259676649544034,-0.0168846489958962,-0.0530423844085772,0.0572154900645816,0.0282146335459361,-0.0612539092466532,-0.0601001519791577,0.0196702826637762,0.0551819615389625,0.0313286660076906,0.127858094785719,0.0374744083434776,-0.0826336382596251,0.0212069134042485,0.0102313702654563,-0.115114089752658,0.0126265898644691,0.0587361902251214,-0.00944892020219268,-0.0080634286341391,0.0381672594168327,-0.001548601095394,0.0215830484227939,-0.00524559151140236,-0.0678663636679074
"553.9/1363",-0.0438464098791009,0.0503950573820144,0.033474246650701,0.0276636392882336,-0.0173362541604615,-0.0342713143126106,0.0197909651423149,0.0391702095670028,-0.0882144957166215,0.0199441650500413,0.0464460794003373,-0.0556054306080984,-0.00870411631470314,0.0928437877303744,0.131927898644243,-0.0962455070218262,-0.0744026648988452,0.0891540005438535,-0.159554780843946,0.0733474406153943,0.0337115608130776,0.0764600942909473,-0.0133966547803863,0.101612214274771,0.0147043888962132,0.073782428699112,0.111515138181739,-0.0372143763805153,0.0275415775489214,-0.0189412328840918,0.00300137868304051,0.0637964785623299,-0.1263802095471,-0.102925724081716,-0.0466204491760535,-0.0178083416290018,0.029159374905083,-0.0488378444095527
"555.8/1362",-0.055544583452044,0.0358598689613102,0.047313451946555,-0.000401527246835911,-0.0212306994329557,-0.0890621692460715,0.0483599864046446,0.0683605311629189,-0.116396067611633,0.0200899705494228,0.0717281762761811,-0.0543788781066123,0.00675641881251461,0.083659431814161,0.0771025094846071,-0.0452676916513146,-0.0909423714095157,0.0655253089035153,-0.125880561769078,0.0950510137278104,0.0265036155175775,0.0743431826221828,-0.0554245521418823,0.125883418503044,0.0449453949118191,0.0750504018049348,0.152297027979585,-0.0918313210753309,0.0203658678144459,-0.00225724785854372,0.0286588629958963,0.0142743519428828,-0.0185303085919811,-0.00759388296273091,0.0183282722293402,-0.0640719239085748,-0.00925471823455866,-0.0690663273013322
"565/343",-0.025491617248134,0.0440890564272269,0.0291570528211261,-0.03189718802158,0.00941884692409176,-0.0199065820466284,-0.000832832268426713,0.11952453076746,0.0335364411828739,-0.0273989116621315,0.0413705630257625,-0.0290548987363467,0.0103674780952925,-0.0429460506748213,-0.0204308718846986,-0.0285053314204479,-0.0741310584874495,-0.0388499359097495,-0.0148238909894907,-0.0934676489858729,0.0271895786034788,0.0147038016558067,-0.0195583971614964,-0.0597033841521792,0.00625791885340472,-0.0270485757109877,-0.0132834977920296,0.0281243233224669,0.0265680627965662,0.0294953998698718,0.0666696180171429,0.0217692400291067,-0.0452871707496459,-0.016473769688785,-0.00597430003645069,0.0257270152159028,0.0241246614899704,-0.0193046075359581
"564.9/738",-0.0613100225586537,-0.100833754975234,0.0347587149296741,0.0292140835417109,-0.0345590673812037,0.0212249743742356,-0.0126993894112131,0.0444470072598011,-0.0497386931500509,0.0636324064212189,0.100051505122903,0.023185419885297,-0.0973999018285624,0.0122915650971028,0.0821779503116561,0.0301397462066188,0.0147382079359534,0.0197834404364312,0.0489331188318611,-0.0712449451639709,-0.0510867911760799,-0.0686049246183758,0.00625866302979214,-0.0276980886697634,0.0534040661053563,0.071262472714046,-0.00816077046104844,0.0622872682741894,0.00429958576967105,-0.0149283145675549,-0.00639880497835305,-0.0817155095625175,0.00586782801706436,0.0138247136405566,0.00667673791511379,-0.0329840638300299,-0.136045800651978,-0.0237225585216486
"565.1/301",-0.0143680091354457,0.00129290778586694,-0.00845163718139821,-0.0855496511750251,-0.0509911535529539,-0.0513031585678939,-0.123343542274132,-0.0211378046370409,-0.0422024152717822,-0.0281654708268162,-0.00722981364864274,-0.0327625756637579,0.0594383877057784,-0.0597131239336639,-0.0337946459395146,-0.0168021797223525,0.0677816389731111,0.0536287006713508,0.0118159929897014,-0.0551820507029405,-0.0028283552902146,-0.0322802711092354,-0.0727237521993892,-0.014091162033304,-0.046448795075896,0.052966728434214,0.042332054012606,0.000908818505592854,-0.00369446039477323,-0.0621035394717327,0.0562806650771366,-0.0201255897162182,-0.0242000939954785,-0.0876976274863936,0.106164303669033,0.0228220714514071,0.0113945377007305,0.0539422153685611
"567/301",0.029717644740323,0.00157458107093467,0.0175732927508192,0.000814817381054886,-0.0464437448786174,0.00336975424812808,-0.124988352500903,-0.0502916663802964,-0.036127533032461,-0.0570435233679295,-0.0112505350035677,-0.0572198879810817,0.075256061224328,-0.061003248373274,-0.0191927322302296,-0.0758866475223052,0.0379728099367562,0.0198373609937531,0.0793491648484767,-0.00710634832030575,0.086424704092457,-0.0168579993536408,-0.00897822786190135,-0.0565229227756909,-0.0450250165158101,0.0216757538077585,0.00758910662044801,-0.00487178071906074,0.0301949044067376,-0.0376877497566126,0.0417641999689443,0.0740579545544408,-0.0117189498709141,-0.0334228209808298,-0.0243448729194108,-0.0176068683779167,-0.00141350923614742,-0.138700760318667
"567.9/302",0.0154361095691056,-0.0683565772335512,-0.00322185801716952,-0.0217128559678931,-0.0345503457900315,0.0460342247277829,-0.138697141250306,-0.0242871055092079,0.0735315784427495,-0.0822592933027048,-0.0105165454135998,-0.0562235230641736,0.00543969728248546,-0.0325906790630089,-0.00491147397493765,-0.0671555832618295,0.0520128009934512,0.0239059278096546,0.0403856354800214,0.0521120346874761,0.0653424856793478,0.000437474712021444,-0.0101096301649851,-0.0179532488157012,-0.00318934809925643,0.0121904397394671,-0.000502826488875506,0.0147186645223173,0.0329555263528179,-0.0353794805919768,0.0444114066392768,0.0900380719237838,-0.0553658993847028,-0.0381172597070193,0.0532306589611937,0.0316937004229923,-0.00259812986618139,0.00661641386480702
"574.1/294",0.0323693262435904,0.0457516515450619,0.0457853604455303,0.0677927366557369,-0.00337920070653192,0.00338666870513314,0.0164622856589394,-0.0790997769472069,-0.103711273839321,-0.0144218952567202,0.0261954706325705,0.0142434584537469,-0.0323531553835975,0.0274427187365082,0.05579434831537,0.0472521601999931,-0.0603279801068064,-0.0158060293257217,0.0541389987572793,-0.065193255048648,0.0853836835751841,0.0106880627831956,-0.00216894369806326,-0.0317545229871903,-0.0336726435342219,-0.0218204575979572,-0.000229768973155729,0.0138051151183786,0.0385035506247254,-0.0767771188407212,-0.0183190593499817,-0.0017762818837665,-0.00419672602078406,0.0339415294878206,-0.0459792802340995,0.00489939820737528,-0.0261070417072209,-0.00982957797259917
"574.9/731",0.0283480924166309,-0.0607415846838739,0.090542138278983,0.102542182200662,-0.0690279171218325,0.129103268680467,-0.054792212891049,0.0173410739463547,-0.0323579355626028,0.0124612603718197,0.0421752992431081,0.0205554823853718,-0.0353511227137873,-0.0192564518458248,0.0405900935601298,0.000409606505802394,0.0260407584819803,-0.0327203758741029,0.00944790638503006,0.0077481164847032,0.0362281734134981,0.0334134194462784,0.0173292249624739,0.0271100775929547,0.0229518013091715,-0.0259557219912196,-0.038456706788162,0.023307576822994,-0.0629017402161457,-0.0271459335833791,-0.0352517380092574,0.0335649368236255,0.037126538254148,-0.00015530932901304,0.0127485088942456,0.000988117219886504,-0.0404412326335331,-0.0223133126353146
"576.9/1421",-0.0817131163341843,0.0426794572201202,0.0373453846764998,-0.025936750851407,-0.0316639660671519,-0.0275294607611714,-0.0185447328601015,0.0759457003193347,0.0431217588283759,0.0460940105037431,0.0358286589187342,-0.050927085964197,-0.080773424739088,-0.0316458406518329,-0.0188812567467888,-0.0360152256424257,-0.0414037626024896,0.00192824245583228,0.0207622656840893,0.00813249227749946,-0.019866965589236,-0.0103286766376225,-0.04012793820255,-0.0223432195437112,-0.0275402077872837,-0.012527777601079,0.0162953808782064,0.0227783370345105,0.0614882089023291,0.0140562837773095,-0.0206631270830188,0.00526477436861841,0.020473380948454,-0.0725997087453112,-0.0788491091572437,-0.0692461767375862,-0.00211065448731187,-0.0541175493711613
"580.9/431",0.0980671219741763,-0.0479008864092067,0.124152783053157,0.0857494601331242,-0.035411520065702,0.0834492479863555,-0.0238705292178292,0.00444280902247928,-0.0620648685925306,0.0408924443182008,-0.0292634461063201,-0.0726594711256511,-0.0270437183952928,0.0203744485666044,0.0348092750057281,-0.0544015371073756,-0.00538199229646674,-0.063045706671822,0.0154380581810208,-0.0383071515220336,-0.104769105915509,-0.0824574925330807,0.0589769626926246,0.0416494264968234,-0.129229166655095,0.0205668218316447,-0.0693449432280148,0.0408646425147807,0.0134392425353273,0.0536995906547132,-0.0798313421036545,-0.0165167928250294,-0.0451334090607105,0.0779266802397049,0.0608286214313319,-0.00598957650954851,-0.000139533208350032,-0.0773311129791562
"585.1/715",0.0972421179326449,-0.00933435017123482,0.103855415480085,0.133465701440073,-0.0429956454031294,0.0499588976731823,-0.0446875936829624,-0.0296158885910458,-0.0773628496027187,0.0082089701241895,-0.0199830177839605,0.0470601618509152,-0.0370745678247395,-0.00234909549665955,0.0400258456931382,-0.00284388353123745,-0.00953561050432811,-0.0698992327431206,0.0235716839554216,0.0167562255790965,0.0190744780778124,0.0639316207346502,-0.0167013575785943,-0.00168468740236715,0.061088986616877,0.0268234815227866,-0.012756383531726,0.0597145188676098,-0.0888447002396181,-0.0256046591472328,-0.0607084138002641,0.013024411689931,0.0196359991849257,-0.0538575348292221,0.0719356663010815,0.0170770551689225,0.00852392219955794,-0.0302021065163222
"588.9/429",0.0808271384370163,-0.0398321719418224,0.122498368126754,0.0812984582770976,-0.0741230176685451,0.0750783692623907,-0.00380364601104426,-0.000964824847040964,0.0120089397146173,0.0524960802980215,-0.0269271985061331,-0.0786061967019017,-0.0127146562139381,-0.00239115378376718,-0.0121875110396072,0.0284746078378747,0.00103409019769405,-0.0144334733607152,-0.00188899556621425,-0.0513489146305119,0.0249345801000089,-0.0802299319010402,0.027261884611609,-0.0353183576827526,-0.11022811759195,-0.0164195174680973,-0.0726910376472657,-0.040750218844279,0.0290590399332398,0.0395578933882503,-0.0345714492982394,-0.0873190623635481,-0.211508650050265,0.101199308573357,-0.0335465667851086,-0.0340623971685426,0.0311818064853478,-0.0273878278589762
"589/1823",-0.073127299530544,0.0649725248741304,-0.0748899150477532,-0.00268725703340747,-0.0199190480933641,-0.0192299825365543,-0.0557889031534564,0.0200738551108251,-0.0162690328061018,-0.0552319865765721,-0.00330818965249436,0.0215591226020188,-0.0811107146604866,-0.0850479747724711,-0.0827507768330001,-0.0316601000820366,-8.4570320756923e-05,-0.0900849288962466,-0.0179873522108342,-0.0912840575474548,0.0220483569014096,-0.00289136317162728,0.0221539702709467,0.0482087727597511,-0.0311048460636059,-0.0410915713803273,0.0376811812715996,0.150769972705346,-0.0097614477403652,-0.0217481445178465,0.0104701275411444,-0.0685476420928525,-0.0531873034073206,-0.0251596441711777,0.0138468198036454,-0.0167199197890376,0.0558904581833133,-0.00855200669559201
"591.1/308",-0.0217908234146926,0.0263602486668343,0.0354734146916774,-0.0535214022440704,-0.0197658771952361,-0.0295006242793584,0.0219183453460534,0.0803540409327424,0.0137523449984266,0.0289758551105163,0.0359589237133659,-0.00868542614309517,0.0339716980094735,-0.116552220698446,0.0391194224614239,0.00476539870448997,0.0249791635495864,0.0465793486500377,-0.0830248557492572,-0.0148430484565078,-0.000384758659105166,-0.0173391306444183,-0.0213782928003083,0.0730959059145299,-0.0493051493634308,0.00300384825531478,-0.0135064059349978,0.0920348996700376,-0.0287395219705146,-0.0204107998303259,0.0046259090783246,0.0519461270842133,0.0485163444903059,-0.0329861163678652,0.00183612752941329,-0.00554720022017134,0.00415971822521818,-0.0963984672003481
"591.3/308",-0.0222770507783208,0.0275758918581477,0.0371818609116359,-0.0511979622690141,-0.0184177569684513,-0.028659660923015,0.0181624939592886,0.0831150503578702,0.0106286329173726,0.0247005316334836,0.0310500420531423,-0.00702844362915168,0.0359391888237149,-0.124639943995949,0.0426288000963165,-0.00214571773165462,0.0200937665578163,0.044879972216117,-0.082083883214724,-0.0191563800396981,0.00522179243867334,-0.0213073734666853,-0.0175894289655592,0.068705697986486,-0.0448731384446362,-0.00703863375423019,-0.0132203270487681,0.0957272096237709,-0.0189247790391082,0.00213840897141216,0.00889631786382985,0.0566692892269299,0.0514978223289513,-0.0358435128517471,-0.00326010920834125,-0.0263708424497196,-0.000841251743462971,0.0893171530169371
"593/1870",0.0552751130613926,0.0515130428326789,-0.154534781300243,0.0907751199200532,-0.0287535735711135,0.0032978450265486,-0.00903296047682363,0.00501280476307128,-0.0540024753541657,-0.0991619942522505,-0.0347434830524766,-0.0353242387916063,0.00887041274773452,-0.0622717745264609,-0.0609279486267184,0.00112105740023372,0.0184866545650271,0.018045055337629,-0.117926596344119,-0.0463703117416664,-0.0252547673772576,0.0385021674729302,0.04323199558649,0.0306525121920298,0.0190492354486986,0.0195338948855041,-0.00222070609196966,0.153343294090987,-0.0492023473126014,0.0183093654413392,-0.0665742358326843,-0.0635093125609647,-0.0806102230682834,-0.103668746292629,0.067210700327844,0.0560016172472346,-0.0097176735017689,-0.0493043525024487
