"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38"
"HR4",-19.8073104251797,-8.7493133641654,11.4896497810591,-3.66467724195671,-2.20206484582057,-6.94338279446344,2.30398806759009,2.04091633333683,-2.57485116027758,3.09515914817141,1.70026635508213,4.42870539602905,0.542837507846619,1.42062205799864,-2.77243433646463,0.362760823793882,-0.741449397781383,3.77687660319811,0.892430342952224,2.79867016938177,1.30656675251507,-3.26883102669341,1.75694902298331,-2.34335358887287,-0.866274554360204,-0.920068888873371,0.234125787635499,-1.13082234337154,-1.18116837863109,-0.709094280399859,0.870308591732858,1.87152351484952,0.44961066607253,1.03971514622515,0.41688021725335,0.0153674312064321,-0.0915466002429542,7.06379399417756e-15
"HR5",-22.4529366930072,-6.73360768374875,-0.0147389323754375,2.06752542633235,5.5234056897529,-6.39544681801769,3.98428743291088,-2.3590939875734,-0.910248533197196,4.81072948313594,0.554322831696957,1.59266090480457,-3.46645133046422,-3.7187910187371,2.13058406388372,6.34975711299617,-0.364544088359679,-1.50288105709963,-3.63054035956821,-1.1486650976189,1.03201871536157,1.51665585087116,-1.784944230161,-1.49128673755205,-1.04337170663571,0.0321383481897359,-0.0697085590939571,-1.18711526381041,2.15363571618257,0.532442134757403,-0.477859583806407,-0.0850884873520018,-0.285271706027754,-0.412227056840285,-0.69153748223688,0.188957700302296,0.0705412366944342,5.29437604868122e-15
"HR6",-11.7841689836373,-10.2703733518435,2.44556006043782,6.75144664125548,-5.86790389804706,-1.36541923569808,-7.7644458892437,0.546200190158709,0.917980006990321,0.487980618386096,0.84600196103281,-0.75729746850384,1.08495538068192,0.360622611786946,-4.88888368545914,-1.87262764109044,-0.558928578627945,0.605850137539149,-2.40660444653308,0.998229635534208,-0.980154774784288,1.79284641958025,4.3110294229252,-0.458495059047062,-0.87429360041444,0.498249969780411,2.06461031013748,0.764365508709388,2.1866197072212,0.568344753446467,-1.58970700339508,-0.809254114681463,-0.84075399700649,-1.24999526559403,-0.811701883343007,-0.136855094255681,-0.0556660697641617,4.50681159058774e-15
"HR7",-13.0531776363686,-7.3356512102201,-13.2246131423993,1.25384173006923,1.58564962723076,-5.11475600550427,2.19846344654305,-3.54514034670717,2.11146221179146,-9.2724512318101,-1.90125818337127,-1.13354928917481,-1.08159108855224,5.68086892309278,-0.121150918408029,-1.8543295640426,-1.50621106197126,0.184938378481874,2.3044520004308,0.540897681870249,1.89728656043399,1.69230499219985,-1.98752163845087,-3.07766844304169,-0.614344288768808,-1.65560543888662,0.323884105529751,-0.484002039812791,1.12161093567327,0.398092084228909,-0.273053833293894,0.527684754491633,-0.431954662633472,0.0346422007317563,0.0301016147260423,-0.129722254259273,-0.0350677031351791,5.90499871222505e-15
"HR8",-10.0870437696513,-8.78743460894703,-2.76955155350645,9.15514137904071,-5.56581950670278,-3.1500533373078,-2.12351288998477,-2.05166569672115,2.24619423831636,-1.11776680570706,-3.03325488630344,-1.90332406679545,1.73112948496243,-2.03729175838538,0.794394979913853,-3.036685006019,0.712314200408336,1.11950042544506,-2.46377006292346,-0.830028930813885,-0.497146132246608,-1.64924524179827,-2.05914264583831,2.74140987481022,1.64524658589805,2.4540223765731,-1.34497833099713,-1.04169266598832,0.580308318821465,-0.512053489264713,-0.118495198657849,3.21608092670889,-0.405765901549152,1.13334952192009,-0.797378504272799,0.294312075843406,0.0436046324774994,7.04644675941779e-15
"HR9",-13.8774090710994,-9.35280564114181,0.996254939723619,7.66573626173998,-1.01486500822814,-0.691561557557221,-7.62027634734161,-1.72501769081511,2.00969317614494,-2.45802808461007,-3.92734990795582,-0.445794581811218,-3.27553133645287,-2.90694886363413,-4.2035715730564,3.64573409609535,1.75123668130825,-2.8276944020773,2.23268282097704,-0.754638134310469,-1.72439747826347,1.01628875375806,-0.133874144403479,0.381414720637318,-0.116517916781597,-1.83973863989837,-0.47130502751839,-0.290653898678705,-3.21761683323507,-0.818131590166401,1.58082171223407,-0.463476138080031,0.698000304662032,0.287658111610434,0.389920229719592,-0.239492398290933,-0.00930333341802334,5.5649929109336e-15
"MR1",11.0431239830272,-4.97987002557179,0.712451551980873,11.5097100299839,4.49584820662662,4.56467315459797,6.05574474340978,-3.86698903449129,-0.435221677718878,1.61700837147059,3.6150936030867,0.573887758908093,1.93188815777474,-0.218917758161079,-0.356644229489603,-0.87584458030616,0.180226465651785,-1.01776838695061,-0.0995749600236119,2.28205154324508,-0.450040025485059,1.52058848246093,-0.629771940125253,-1.04103318948926,0.320873967383985,0.619706369226124,2.29333068111095,2.8180970129991,-0.547892821039863,0.312729768180182,1.04644409560211,-0.0212192461915332,1.37236230187486,2.37100464369213,-1.62855459462336,-0.777427613315749,-0.0252698408699384,6.49914150274711e-15
"MR10",4.44712025412292,-14.9460562346018,-12.335759440031,-1.32859990238593,6.56438434453302,2.42600415899467,-2.29592026801895,3.16768458715093,0.456828570544248,0.24740418311592,-0.516536612034593,-2.73678320343071,1.3452074316005,-1.79553633118533,3.37233197159827,1.20537030402652,2.26235636143718,-1.15511690910604,0.664527211197374,0.838457635891061,-1.67661730937349,-2.87114145831215,2.58702689298024,-2.69693365850066,0.558267266234735,0.0721149092640826,-0.204565774814137,2.02902086220498,0.301737087678783,2.3694345983582,1.52141049042616,1.73660267594156,-0.355981747859046,-1.22790079367259,0.520409124069286,0.512851599647439,-0.0735315662797076,5.07927033766009e-15
"MR2",14.1519644284409,-11.148365219697,0.583621620170614,4.15690194550862,-0.819450422059351,3.58281069573344,5.03964321275974,-4.37799245233134,-1.42837014105593,0.445292110642411,1.42869852199861,1.96166694762513,0.859788344999937,-2.18967474868605,-1.50429847088828,-0.510592003290093,-1.37816608787176,1.26418081121834,2.43043625619478,0.659958911112268,1.74353759608605,1.03195097353844,-0.588092769921786,3.9327242919755,-0.802202123494305,-0.681279847450022,2.17934615350685,-1.56414038353995,0.573258133602284,1.35689927576593,2.14795607161822,0.490711003433127,-1.20645969421809,-1.97372911669785,1.36859649425666,0.518678943916945,-0.00844099021779804,9.9625169225348e-15
"MR3",9.90182197611289,-12.2314143048569,-3.56529658285238,4.74025682277233,4.81059002500282,6.38498948900142,1.81785166610438,0.207900704263424,-0.322313447499192,1.61699106170758,-1.15208979749014,-3.65245179707212,0.260229275290825,-0.0171241002689517,0.570414486574808,0.405906899017107,-5.1724021102705,0.978865050677194,-2.12814317151345,-0.91670680887395,-0.0643339581384926,-0.0730244393080779,0.315464958138134,-1.67870037007945,-1.30522846588902,1.22133035072941,0.208393560454494,0.507022309320356,-1.63857171224733,-3.98110368413128,-0.989434528078326,0.0168887901562417,-1.06324569014232,-0.224343464612764,1.79507012128397,0.185141876378343,-0.0844592089451475,8.22605872308202e-15
"MR4",15.2333902146748,-16.0087814254104,-2.30819021097563,0.00754518968371373,-1.14755058908452,5.70107323842814,4.30149767084811,-5.5991423708534,-0.220966263062013,2.68387023611779,-0.232991410674184,2.75546060746268,0.638302038524859,-2.79084049229572,-2.01889569791835,-2.12372022056101,0.320786582547268,0.381693647728488,3.22179339545915,-1.66251239075783,-0.846509283259184,-1.3634544136303,0.740569984242859,-1.34618933851091,0.578557793387896,-2.26841501566603,-3.87407116240498,-0.689308761340905,0.422327810352305,0.110918383546852,-2.53178545264471,-0.62207050650716,0.116742217135971,-0.325035567876476,-1.16240566109804,0.0142919764395201,0.0571727055654972,8.47238945667073e-15
"MR5",12.046311820659,-13.8611371470434,-4.70971104881914,-4.13095262916519,2.5172484794786,-0.635348663409296,-1.63015958168495,2.60602120121555,-1.70489671958888,1.34863067750611,-2.17110637080757,-1.29813275891732,-0.316747943542239,4.41670788865355,-2.05151043086708,3.40808450877118,-2.08234725946917,3.088398338133,-2.04394396665674,2.00201875390018,1.56087687777,1.2623405098379,-0.537263719236148,2.77859105850297,-0.533953507574537,0.781776635049789,-2.99395839374406,1.28783337856348,-1.86036340838194,2.30362287946859,0.0561103739940135,-0.828862513470357,-0.444250705805895,0.476207629276549,-1.16347710138754,0.397709274856205,0.000515031149297952,7.31359417471822e-15
"MR6",18.4682748451427,-17.1748286668549,-1.20920649585368,-12.1302788702115,-9.7988348376194,0.338443970822913,-2.1260093662585,-8.16832377167502,1.45428816323025,0.816358861950286,0.584854886563968,1.65110568395536,2.66945766582002,4.21771472922525,2.19358222708336,3.15275421157241,4.31047968827856,-0.663907335054987,-1.92306660962793,-0.376067998049952,-2.09003418855376,-0.0278806149431083,-0.523978818660285,-0.459175361578492,-0.253025345229491,0.795947611978378,1.7775539142604,-0.910007124071273,-0.431900713604943,-1.0102180424002,0.0349792284189868,-0.320534643960362,-0.294963199608102,0.246255735608581,0.21639643523594,-0.0811999542127591,0.0557617315343012,9.53404022396853e-15
"MR7",11.7684451101347,-13.1742637021568,0.609020595602684,-3.39570966943105,-5.83719137179525,-0.130474153471786,0.642860321662812,7.62687078264425,1.08941911206763,-0.291139565618413,3.49495157701551,0.619052074850764,-4.73728985751964,-0.365200858097687,-1.3778288786257,-2.38513551032692,0.206430657130389,-1.89457629780506,0.856781724235253,-2.21192939867314,0.377027886822232,0.70994176415214,-1.56086683689485,-0.87052605022601,-0.626355296379745,1.10640311220209,1.05158760264291,0.342715065170562,0.0811777765280633,-0.148051731616123,-0.0368880590399733,-0.171781124301043,1.24189818743727,0.554871275987243,-0.317282034934554,2.77094399995433,0.322606107956392,7.16093850883226e-15
"MR8",12.0173065533665,-14.8812170593093,-0.377337760611538,-5.46622932193881,-6.03033732036829,-0.475034919275588,-0.200771150276669,6.87640518614758,0.598419014998849,1.78186748919086,2.4345694400694,-0.172365298809895,-3.82612214922745,-0.261864542811886,0.323349758294138,-2.2113415850801,-1.17068865413769,-1.35444159842737,-1.46216539462438,-2.83753921508808,1.13704493644123,0.691469602599386,-0.946154488567756,0.25448209788837,0.433353994274937,-1.25622991734806,-0.256172207640446,0.440110982454287,0.231865215296246,0.387851916476819,0.704072447095442,0.921109559344188,0.00721485519418061,-0.243479796870667,0.341560839808746,-3.00224131874165,-0.225424278861032,7.63278329429795e-15
"MR9",8.09728881790976,-10.41769049785,-9.79463356191476,-4.20143008930053,4.49876691294,0.52243682889544,0.751108628189713,5.71884508252182,-1.23670083797147,-2.08004336378843,-2.85029715054172,-1.92281457079124,-1.39694538525206,-2.67489181196918,0.828655802145634,1.22690750857297,1.9472815227135,1.02007940233106,1.89400652013589,4.21541648444588,0.637491045706281,-0.359130111595243,1.44408422468031,2.01593079192987,1.15995066640965,0.457798262385492,1.39617558985407,-2.78842514840696,1.96491774730642,-1.77782740537738,-0.800412766822316,-1.33316582488965,1.08478393742325,1.25647929554603,-0.198937668794282,-0.57952566767077,-0.0344977439176057,6.8139938136369e-15
